mrt_code,mrt_name,address,floor_type,room_num,price,size,floor,parking,link
BR04,萬芳醫院捷運站,台北市文山區興德路66巷,整層住家,3,35800,24.33,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9241127.html
O10,中山國小捷運站,台北市中山區雙城街13巷,整層住家,2,46400,24.34,3F/11F,無,//rent.591.com.tw/home/house/detail/2/9443208.html
R11,中山捷運站,台北市中山區林森北路107巷,整層住家,1,41600,24.35,5F/8F,無,//rent.591.com.tw/home/house/detail/2/9419649.html
G15,松江南京捷運站,台北市中山區長安東路二段,整層住家,2,52000,24.36,2F/14F,無,//rent.591.com.tw/home/house/detail/2/9411018.html
BR11,南京復興捷運站,台北市中山區長安東路二段162-1號,整層住家,2,52000,24.36,2F/14F,無,//rent.591.com.tw/home/house/detail/2/9404368.html
R03,台北101/世貿捷運站,台北市信義區吳興街600巷,整層住家,4,35800,24.3,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9191788.html
R22A,新北投捷運站,台北市北投區復興四路,整層住家,2,33300,24.3,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9152662.html
G18,南京三民捷運站,台北市松山區南京東路五段,整層住家,2,62800,24.42,6F/18F,無,//rent.591.com.tw/home/house/detail/2/9413956.html
G18,南京三民捷運站,台北市松山區南京東路五段239號,整層住家,2,62800,24.42,6F/18F,無,//rent.591.com.tw/home/house/detail/2/9197645.html
G18,南京三民捷運站,台北市松山區南京東路五段,整層住家,2,65000,24.42,6F/18F,無,//rent.591.com.tw/home/house/detail/2/9349590.html
R11,中山捷運站,台北市中山區中山北路一段105巷,整層住家,2,38400,24.45,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9327162.html
G17,台北小巨蛋捷運站,台北市松山區光復北路,整層住家,2,55600,24.46,5F/12F,無,//rent.591.com.tw/home/house/detail/2/9204511.html
G09,古亭捷運站,台北市中正區南昌路二段202巷,整層住家,2,62800,24.47,3F/8F,無,//rent.591.com.tw/home/house/detail/2/9183849.html
G19,松山捷運站,台北市信義區松山路119巷,整層住家,4,43000,24.49,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9236913.html
BL18,市政府捷運站,台北市信義區永吉路120巷,整層住家,1,55100,24.51,3F/8F,無,//rent.591.com.tw/home/house/detail/2/9214067.html
G09,古亭捷運站,台北市中正區晉江街,整層住家,3,45600,24.53,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9325656.html
G18,南京三民捷運站,台北市松山區民生東路五段,整層住家,2,52000,24.55,5F/20F,無,//rent.591.com.tw/home/house/detail/2/9341152.html
R22A,新北投捷運站,台北市北投區溫泉路110巷,整層住家,3,87000,24.57,1F/1F,無,//rent.591.com.tw/home/house/detail/2/9057475.html
R11,中山捷運站,台北市中山區林森北路159巷,整層住家,3,33500,24.58,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9237481.html
O10,中山國小捷運站,台北市中山區中山北路二段115巷,整層住家,2,48300,24.59,7F/7F,無,//rent.591.com.tw/home/house/detail/2/9372897.html
O10,中山國小捷運站,台北市中山區中山北路二段115巷30號,整層住家,2,48300,24.59,7F/7F,無,//rent.591.com.tw/home/house/detail/2/9405222.html
O10,中山國小捷運站,台北市中山區中山北路二段115巷,整層住家,1,55600,24.59,7F/7F,無,//rent.591.com.tw/home/house/detail/2/9302180.html
BR23,南港軟體園區捷運站,台北市南港區經貿二路157巷,整層住家,2,53200,24.59,10F/11F,無,//rent.591.com.tw/home/house/detail/2/9206748.html
G19,松山捷運站,台北市信義區松山路119巷,整層住家,4,45400,24.5,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9422963.html
BR04,萬芳醫院捷運站,台北市文山區興隆路三段112巷,整層住家,2,37700,24.61,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9261667.html
G19,松山捷運站,台北市松山區八德路四段,整層住家,1,38900,24.61,2F/13F,無,//rent.591.com.tw/home/house/detail/2/9360819.html
R22,北投捷運站,台北市北投區中央北路二段,整層住家,1,33500,24.64,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9073687.html
R17,芝山捷運站,台北市士林區福國路50巷,整層住家,2,96700,24.64,1F/4F,無,//rent.591.com.tw/home/house/detail/2/9451662.html
R04,信義安和捷運站,台北市大安區通安街,整層住家,1,70000,24.64,4F/9F,無,//rent.591.com.tw/home/house/detail/2/9237702.html
R04,信義安和捷運站,台北市大安區通化街165巷,整層住家,2,55300,24.66,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9283684.html
G15,松江南京捷運站,台北市中山區松江路69巷,整層住家,2,60400,24.66,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9266708.html
R11,中山捷運站,台北市中山區中山北路二段27巷,整層住家,3,55900,24.67,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9332391.html
BR10,忠孝復興捷運站,台北市大安區復興南路一段,整層住家,2,52400,24.67,3F/12F,無,//rent.591.com.tw/home/house/detail/2/9230383.html
BL19,永春捷運站,台北市信義區永吉路278巷,整層住家,2,43900,24.67,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9417949.html
BL19,永春捷運站,台北市信義區永吉路278巷2弄20號,整層住家,2,42700,24.67,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9230579.html
BR12,中山國中捷運站,台北市中山區五常街,整層住家,3,43000,24.69,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9209513.html
R02,象山捷運站,台北市信義區莊敬路423巷,整層住家,3,69600,24.6,1F/4F,無,//rent.591.com.tw/home/house/detail/2/9323424.html
R04,信義安和捷運站,台北市大安區敦化南路二段,整層住家,3,72500,24.72,9F/12F,無,//rent.591.com.tw/home/house/detail/2/9278210.html
R19,石牌捷運站,台北市北投區吉利街,整層住家,2,53200,24.75,5F/9F,無,//rent.591.com.tw/home/house/detail/2/9374227.html
BR14,大直捷運站,台北市中山區大直街,整層住家,3,54400,24.76,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9289610.html
BR16,西湖捷運站,台北市內湖區內湖路一段217巷,整層住家,2,54100,24.76,1F/7F,無,//rent.591.com.tw/home/house/detail/2/9296909.html
BL20,後山埤捷運站,台北市南港區成福路194巷,整層住家,2,45800,24.77,7F/9F,無,//rent.591.com.tw/home/house/detail/2/9364353.html
BL20,後山埤捷運站,台北市南港區東新街80巷,整層住家,3,43000,24.78,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9429075.html
R03,台北101/世貿捷運站,台北市信義區莊敬路,整層住家,2,62300,24.81,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9454458.html
R21,奇岩捷運站,台北市北投區三合街一段82巷,整層住家,1,47300,24.82,4F/9F,無,//rent.591.com.tw/home/house/detail/2/9023245.html
BR20,大湖公園捷運站,台北市內湖區大湖山莊街,整層住家,2,72000,24.86,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9335625.html
G18,南京三民捷運站,台北市松山區塔悠路,整層住家,2,45400,24.87,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9341085.html
BR07,六張犁捷運站,台北市信義區基隆路二段,整層住家,2,49500,24.88,5F/12F,無,//rent.591.com.tw/home/house/detail/2/9201576.html
BR19,內湖捷運站,台北市內湖區金龍路222巷,整層住家,2,44700,24.8,10F/12F,無,//rent.591.com.tw/home/house/detail/2/9187867.html
BL10,龍山寺捷運站,台北市萬華區大理街,整層住家,1,44700,24.91,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9231311.html
BR13,松山機場捷運站,台北市松山區撫遠街394巷,整層住家,3,53200,24.92,1F/4F,無,//rent.591.com.tw/home/house/detail/2/9443728.html
BL21,昆陽捷運站,台北市南港區昆陽街152巷,整層住家,3,48000,24.92,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9223873.html
G08,台電大樓捷運站,台北市中正區羅斯福路三段240巷,整層住家,3,72000,24.93,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9423287.html
R22,北投捷運站,台北市北投區磺港路,整層住家,3,50300,24.93,12F/15F,無,//rent.591.com.tw/home/house/detail/2/9312730.html
R02,象山捷運站,台北市信義區吳興街361巷,整層住家,5,47800,24.95,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9381866.html
G09,古亭捷運站,台北市中正區羅斯福路二段,整層住家,1,84600,24.98,1F/9F,無,//rent.591.com.tw/home/house/detail/2/9352675.html
G15,松江南京捷運站,台北市中山區四平街,整層住家,2,57500,24.98,2F/10F,無,//rent.591.com.tw/home/house/detail/2/9328110.html
G08,台電大樓捷運站,台北市大安區師大路39巷,整層住家,5,54600,24.98,3F/4F,無,//rent.591.com.tw/home/house/detail/2/9176318.html
BR15,劍南路捷運站,台北市中山區基湖路151巷38號,整層住家,10,568500,246.37,9F/10F,無,//rent.591.com.tw/home/house/detail/2/9294905.html
R22,北投捷運站,台北市北投區稻香路,整層住家,2,31800,24,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9450262.html
BL10,龍山寺捷運站,台北市萬華區寶興街,整層住家,3,36200,24,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9350680.html
R11,中山捷運站,台北市中山區林森北路107巷,整層住家,1,43000,25.01,5F/8F,無,//rent.591.com.tw/home/house/detail/2/9443490.html
BR12,中山國中捷運站,台北市松山區民權東路三段103巷,整層住家,2,40400,25.03,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9317244.html
BR04,萬芳醫院捷運站,台北市文山區興隆路三段185巷,整層住家,2,28500,25.03,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9340216.html
G08,台電大樓捷運站,台北市中正區師大路186巷,整層住家,3,55600,25.04,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9224920.html
R17,芝山捷運站,台北市士林區芝玉路二段,整層住家,3,44700,25.05,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9416397.html
BL20,後山埤捷運站,台北市南港區忠孝東路六段278巷,整層住家,2,60100,25.07,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9338956.html
BL11,西門捷運站,台北市萬華區貴陽街二段,整層住家,2,55300,25.08,3F/19F,無,//rent.591.com.tw/home/house/detail/2/9241862.html
BL17,國父紀念館捷運站,台北市大安區延吉街,整層住家,2,59900,25.11,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9251207.html
BL19,永春捷運站,台北市信義區忠孝東路五段423巷,整層住家,5,91300,25.11,整棟/3F,無,//rent.591.com.tw/home/house/detail/2/9295025.html
R11,中山捷運站,台北市大同區天水路,整層住家,2,52200,25.11,4F/11F,無,//rent.591.com.tw/home/house/detail/2/9448791.html
O10,中山國小捷運站,台北市中山區林森北路,整層住家,2,31100,25.14,11F/12F,無,//rent.591.com.tw/home/house/detail/2/9244050.html
R15,劍潭捷運站,台北市士林區福港街224巷,整層住家,3,31400,25.18,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9403027.html
BR19,內湖捷運站,台北市內湖區內湖路二段,整層住家,1,57900,25.18,10F/13F,無,//rent.591.com.tw/home/house/detail/2/9266701.html
R12,雙連捷運站,台北市中山區民生東路一段70巷,整層住家,1,45700,25.19,7F/7F,無,//rent.591.com.tw/home/house/detail/2/9205618.html
BL11,西門捷運站,台北市萬華區西寧南路,整層住家,1,36700,25.19,6F/10F,無,//rent.591.com.tw/home/house/detail/2/9262829.html
BL18,市政府捷運站,台北市信義區基隆路一段,整層住家,2,59200,25.19,12F/13F,無,//rent.591.com.tw/home/house/detail/2/9227011.html
BL11,西門捷運站,台北市中正區延平南路89號,整層住家,2,72000,25.19,11F/15F,無,//rent.591.com.tw/home/house/detail/2/9293855.html
R22,北投捷運站,台北市北投區新市街,整層住家,2,30200,25.1,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9203833.html
BR07,六張犁捷運站,台北市信義區基隆路二段,整層住家,1,59900,25.24,4F/15F,無,//rent.591.com.tw/home/house/detail/2/9450995.html
R03,台北101/世貿捷運站,台北市信義區基隆路二段,整層住家,1,61000,25.24,2F/15F,無,//rent.591.com.tw/home/house/detail/2/9450981.html
O09,行天宮捷運站,台北市中山區吉林路,整層住家,2,62300,25.25,2F/7F,無,//rent.591.com.tw/home/house/detail/2/9392014.html
R19,石牌捷運站,台北市北投區承德路七段72號,整層住家,2,50700,25.26,10F/15F,無,//rent.591.com.tw/home/house/detail/2/9376234.html
R19,石牌捷運站,台北市北投區承德路七段,整層住家,2,50700,25.26,10F/15F,無,//rent.591.com.tw/home/house/detail/2/9281205.html
R04,信義安和捷運站,台北市大安區通化街120巷,整層住家,2,57500,25.27,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9322412.html
R04,信義安和捷運站,台北市大安區通化街120巷,整層住家,2,59200,25.27,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9429608.html
R04,信義安和捷運站,台北市大安區通化街120巷,整層住家,2,60400,25.27,2F/5F,無,//rent.591.com.tw/home/house/detail/2/9245653.html
BL20,後山埤捷運站,台北市信義區中坡南路22巷,整層住家,2,55100,25.27,5F/7F,無,//rent.591.com.tw/home/house/detail/2/9257660.html
R06,大安森林公園捷運站,台北市大安區和平東路一段,整層住家,2,69200,25.28,10F/14F,無,//rent.591.com.tw/home/house/detail/2/9427454.html
R11,中山捷運站,台北市中山區林森北路107巷90號,整層住家,3,40600,25.28,3F/7F,無,//rent.591.com.tw/home/house/detail/2/9221481.html
R11,中山捷運站,台北市中山區林森北路107巷,整層住家,3,40600,25.28,3F/7F,無,//rent.591.com.tw/home/house/detail/2/9195621.html
BR19,內湖捷運站,台北市內湖區金龍路47巷,整層住家,2,55300,25.2,6F/7F,無,//rent.591.com.tw/home/house/detail/2/9384815.html
G06,萬隆捷運站,台北市文山區羅斯福路五段218巷,整層住家,4,57500,25.33,1F/5F,無,//rent.591.com.tw/home/house/detail/2/9301821.html
R11,中山捷運站,台北市中山區中山北路二段59巷21號,整層住家,1,48000,25.33,13F/14F,無,//rent.591.com.tw/home/house/detail/2/9362703.html
R11,中山捷運站,台北市中山區中山北路二段59巷21號,整層住家,1,43700,25.33,13F/14F,無,//rent.591.com.tw/home/house/detail/2/9372456.html
R04,信義安和捷運站,台北市大安區光復南路,整層住家,1,76800,25.34,14F/14F,無,//rent.591.com.tw/home/house/detail/2/9438121.html
R22A,新北投捷運站,台北市北投區中山路,整層住家,1,44700,25.35,9F/25F,無,//rent.591.com.tw/home/house/detail/2/9390416.html
R22A,新北投捷運站,台北市北投區中山路3號,整層住家,1,44700,25.35,10F/25F,無,//rent.591.com.tw/home/house/detail/2/9307666.html
G18,南京三民捷運站,台北市松山區南京東路五段,整層住家,2,47800,25.39,8F/11F,無,//rent.591.com.tw/home/house/detail/2/9410569.html
G18,南京三民捷運站,台北市松山區南京東路五段,整層住家,2,50300,25.39,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9411204.html
G18,南京三民捷運站,台北市松山區南京東路五段308號,整層住家,2,50300,25.39,9F/11F,無,//rent.591.com.tw/home/house/detail/2/9262809.html
G15,松江南京捷運站,台北市中山區林森北路119巷,整層住家,1,40600,25.42,5F/5F,無,//rent.591.com.tw/home/house/detail/2/9365054.html
R12,雙連捷運站,台北市中山區新生北路二段68巷,整層住家,2,85300,25.43,5F/12F,無,//rent.591.com.tw/home/house/detail/2/9236558.html
BR19,內湖捷運站,台北市內湖區金湖路,整層住家,2,48000,25.46,6F/6F,無,//rent.591.com.tw/home/house/detail/2/9244667.html
BL11,西門捷運站,台北市萬華區漢口街二段,整層住家,2,45700,25.46,9F/15F,無,//rent.591.com.tw/home/house/detail/2/9324896.html
BR19,內湖捷運站,台北市內湖區金湖路,整層住家,2,50700,25.46,6F/6F,無,//rent.591.com.tw/home/house/detail/2/9291780.html
R19,石牌捷運站,台北市士林區天母北路9巷,整層住家,1,45900,25.46,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9206382.html
G17,台北小巨蛋捷運站,台北市松山區八德路二段,整層住家,1,36200,25.47,12F/12F,無,//rent.591.com.tw/home/house/detail/2/9358224.html
G18,南京三民捷運站,台北市松山區新東街3巷,整層住家,3,55100,25.4,4F/4F,無,//rent.591.com.tw/home/house/detail/2/9286353.html
G13,北門捷運站,台北市萬華區漢口街二段,整層住家,2,44900,25.55,12F/15F,無,//rent.591.com.tw/home/house/detail/2/9200589.html
BL11,西門捷運站,台北市萬華區漢口街二段51號,整層住家,2,44900,25.55,12F/15F,無,//rent.591.com.tw/home/house/detail/2/9431702.html
BL18,市政府捷運站,台北市信義區忠孝東路五段71巷,整層住家,2,60400,25.55,4F/7F,無,//rent.591.com.tw/home/house/detail/2/9272382.html
BR07,六張犁捷運站,台北市大安區和平東路三段119巷,整層住家,3,54800,25.55,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9191655.html
G08,台電大樓捷運站,台北市中正區羅斯福路三段,整層住家,2,79400,25.57,3F/14F,無,//rent.591.com.tw/home/house/detail/2/9246855.html
BL10,龍山寺捷運站,台北市萬華區西園路二段261巷,整層住家,2,30900,25.59,2F/4F,無,//rent.591.com.tw/home/house/detail/2/9452892.html
R21,奇岩捷運站,台北市北投區公館路130巷,整層住家,3,52900,25.59,1F/4F,無,//rent.591.com.tw/home/house/detail/2/9391144.html
O09,行天宮捷運站,台北市中山區吉林路393巷,整層住家,3,40600,25.5,4F/5F,無,//rent.591.com.tw/home/house/detail/2/9352656.html
O09,行天宮捷運站,台北市中山區建國北路三段,整層住家,1,46300,25.62,7F/14F,無,//rent.591.com.tw/home/house/detail/2/9214861.html
